Order_ID,Month,City,Area,Restaurant,Food_Category,Item_Name,Quantity,Unit_Price,Discount,Delivery_Fee,Subtotal,Total_Amount,Cost,Profit,Meal_Time,Order_Status,Payment_Method,Rating
ORD-1599,Apr,Lahore,Gulberg,Charcoal Grill,Nihari,Special Nihari,1,433,0.2,49,433,395,238,157,Breakfast,Cancelled,Debit Card,
ORD-1600,Apr,Lahore,Clifton,Cafe Aylanto,Nihari,Special Nihari,3,419,0.1,99,1257,1230,691,539,Late Night,Delivered,JazzCash,3.5
ORD-1601,Apr,Lahore,Bahria Town,McDonald's Gulberg,Dessert,Kheer,2,216,0.0,99,432,531,238,293,Dinner,Cancelled,Cash on Delivery,
ORD-1602,Apr,Lahore,Wapda Town,Waris Nihari,Karahi,Mutton Karahi,2,1121,0.0,0,2242,2242,1233,1009,Breakfast,Delivered,Cash on Delivery,3.0
ORD-1603,Apr,Lahore,Cantt,Spice Bazaar,Shawarma,Beef Shawarma,3,331,0.0,49,993,1042,546,496,Dinner,Delivered,JazzCash,4.5
ORD-1604,Apr,Lahore,Johar Town,Charcoal Grill,Dessert,Zarda,3,256,0.2,79,768,693,422,271,Dinner,Delivered,EasyPaisa,4.5
ORD-1605,Apr,Lahore,Cantt,Salt'n Pepper,Broast,Half Broast,5,580,0.2,79,2900,2399,1595,804,Breakfast,Delivered,Credit Card,3.5
ORD-1606,Apr,Lahore,Bahria Town,Charcoal Grill,Pizza,BBQ Pizza,3,861,0.2,99,2583,2165,1421,744,Dinner,Delivered,JazzCash,3.5
ORD-1607,Apr,Lahore,Johar Town,Cafe Aylanto,Biryani,Prawn Biryani,2,380,0.0,49,760,809,418,391,Lunch,Delivered,JazzCash,4.5
ORD-1608,Apr,Lahore,Gulberg,Bundu Khan Lahore,BBQ,Seekh Kabab,3,1130,0.2,99,3390,2811,1865,946,Dinner,Delivered,JazzCash,4.5
ORD-1609,Apr,Lahore,DHA,Haveli Restaurant,BBQ,Boti Kabab,5,1461,0.2,49,7305,5893,4018,1875,Lunch,Delivered,Debit Card,5.0
ORD-1610,Apr,Lahore,Iqbal Town,Cafe Aylanto,Pizza,Chicken Tikka Pizza,3,773,0.2,99,2319,1954,1275,679,Lunch,Cancelled,JazzCash,
ORD-1611,Apr,Lahore,DHA,McDonald's Gulberg,Pizza,BBQ Pizza,2,928,0.1,49,1856,1719,1021,698,Late Night,Cancelled,Credit Card,
ORD-1612,Apr,Lahore,Cantt,Yum! Lahore,Dessert,Gulab Jamun,3,175,0.0,0,525,525,289,236,Lunch,Delivered,EasyPaisa,3.5
ORD-1613,Apr,Lahore,Clifton,McDonald's Gulberg,Shawarma,Chicken Shawarma,5,262,0.2,49,1310,1097,721,376,Dinner,Delivered,JazzCash,3.0
ORD-1614,Apr,Lahore,Gulberg,Andaaz,Nihari,Nalli Nihari,2,499,0.0,79,998,1077,549,528,Dinner,Delivered,Credit Card,4.0
ORD-1615,Apr,Lahore,Clifton,Haveli Restaurant,Shawarma,Chicken Shawarma,4,304,0.15,99,1216,1133,669,464,Lunch,Delivered,JazzCash,3.5
ORD-1616,Apr,Lahore,Model Town,Yum! Lahore,BBQ,Seekh Kabab,1,1175,0.2,99,1175,1039,646,393,Dinner,Delivered,JazzCash,4.5
ORD-1617,Apr,Lahore,Garden Town,Spice Bazaar,BBQ,Boti Kabab,3,1059,0.15,79,3177,2779,1747,1032,Late Night,Delivered,EasyPaisa,3.0
ORD-1618,Apr,Lahore,Bahria Town,McDonald's Gulberg,Biryani,Beef Biryani,5,356,0.2,0,1780,1424,979,445,Breakfast,Delivered,JazzCash,4.5
ORD-1619,Apr,Lahore,DHA,Waris Nihari,Dessert,Kheer,1,200,0.0,99,200,299,110,189,Late Night,Delivered,EasyPaisa,4.0
ORD-1620,Apr,Lahore,DHA,Butt Karahi,Burger,Crispy Burger,1,431,0.0,0,431,431,237,194,Late Night,Cancelled,JazzCash,
ORD-1621,Apr,Lahore,Bahria Town,McDonald's Gulberg,Pizza,Fajita Pizza,1,941,0.0,0,941,941,518,423,Late Night,Delivered,JazzCash,4.5
ORD-1622,Apr,Lahore,Garden Town,Andaaz,Shawarma,Spicy Shawarma,2,266,0.0,79,532,611,293,318,Dinner,Delivered,Credit Card,3.5
ORD-1623,Apr,Lahore,Model Town,Cuckoo's Den,Pizza,Chicken Tikka Pizza,5,709,0.0,49,3545,3594,1950,1644,Late Night,Delivered,Cash on Delivery,4.5
ORD-1624,Apr,Lahore,Johar Town,Yum! Lahore,Desi,Haleem,1,444,0.0,49,444,493,244,249,Breakfast,Delivered,JazzCash,4.5
ORD-1625,Apr,Lahore,Gulberg,Spice Bazaar,Biryani,Beef Biryani,1,449,0.15,0,449,382,247,135,Late Night,Delivered,EasyPaisa,4.0
ORD-1626,Apr,Lahore,DHA,Waris Nihari,Nihari,Special Nihari,1,355,0.0,99,355,454,195,259,Late Night,Delivered,JazzCash,3.0
ORD-1627,Apr,Lahore,Garden Town,Spice Bazaar,BBQ,Mix BBQ Platter,1,1231,0.2,49,1231,1034,677,357,Breakfast,Cancelled,Cash on Delivery,
ORD-1628,Apr,Lahore,DHA,Pak Tea House,Desi,Aloo Gosht,5,417,0.0,0,2085,2085,1147,938,Dinner,Cancelled,Cash on Delivery,
ORD-1629,Apr,Lahore,Bahria Town,Butt Karahi,Biryani,Prawn Biryani,1,442,0.0,49,442,491,243,248,Breakfast,Delivered,Credit Card,3.0
ORD-1630,Apr,Lahore,Bahria Town,Hussain Chowk Paye,Karahi,White Karahi,1,1147,0.15,99,1147,1074,631,443,Dinner,Cancelled,EasyPaisa,
ORD-1631,Apr,Lahore,Model Town,Salt'n Pepper,Nihari,Nalli Nihari,5,494,0.0,79,2470,2549,1358,1191,Breakfast,Delivered,EasyPaisa,3.5
ORD-1632,Apr,Lahore,Iqbal Town,Pak Tea House,Karahi,Chicken Karahi,5,842,0.1,0,4210,3789,2316,1473,Breakfast,Cancelled,Debit Card,
ORD-1633,Apr,Lahore,Cantt,Lahori Chargha,Desi,Daal Makhni,2,368,0.2,49,736,638,405,233,Dinner,Cancelled,Credit Card,
ORD-1634,Apr,Lahore,Iqbal Town,Salt'n Pepper,Burger,Crispy Burger,5,565,0.0,0,2825,2825,1554,1271,Dinner,Delivered,Debit Card,4.5
ORD-1635,Apr,Lahore,Iqbal Town,Hussain Chowk Paye,Karahi,Mutton Karahi,2,789,0.2,0,1578,1262,868,394,Breakfast,Delivered,Debit Card,3.0
ORD-1636,Apr,Lahore,Bahria Town,Andaaz,Shawarma,Mayo Shawarma,4,281,0.0,99,1124,1223,618,605,Dinner,Cancelled,EasyPaisa,
ORD-1637,Apr,Lahore,Johar Town,Charcoal Grill,Nihari,Mutton Nihari,4,453,0.2,0,1812,1450,997,453,Lunch,Delivered,Debit Card,3.0
ORD-1638,Apr,Lahore,Cantt,Butt Karahi,Biryani,Beef Biryani,3,424,0.15,0,1272,1081,700,381,Breakfast,Delivered,Credit Card,3.0
ORD-1639,Apr,Lahore,Garden Town,McDonald's Gulberg,Biryani,Mutton Biryani,2,308,0.2,99,616,592,339,253,Breakfast,Delivered,Cash on Delivery,4.0
ORD-1640,Apr,Lahore,Iqbal Town,Andaaz,BBQ,Mix BBQ Platter,5,1515,0.0,99,7575,7674,4166,3508,Lunch,Delivered,Cash on Delivery,4.0
ORD-1641,Apr,Lahore,Clifton,Lahori Chargha,Pizza,Fajita Pizza,5,902,0.0,49,4510,4559,2480,2079,Lunch,Delivered,EasyPaisa,3.5
ORD-1642,Apr,Lahore,Johar Town,Cuckoo's Den,Biryani,Mutton Biryani,5,327,0.0,0,1635,1635,899,736,Dinner,Delivered,Debit Card,4.0
ORD-1643,Apr,Lahore,Model Town,Bundu Khan Lahore,Shawarma,Spicy Shawarma,2,351,0.2,49,702,611,386,225,Lunch,Cancelled,Debit Card,
ORD-1644,Apr,Lahore,Clifton,Charcoal Grill,Karahi,Mutton Karahi,5,872,0.0,99,4360,4459,2398,2061,Dinner,Delivered,Credit Card,3.0
ORD-1645,Apr,Lahore,Cantt,Charcoal Grill,Karahi,Chicken Karahi,2,1149,0.2,99,2298,1937,1264,673,Late Night,Delivered,Cash on Delivery,4.5
ORD-1646,Apr,Lahore,Wapda Town,McDonald's Gulberg,Shawarma,Spicy Shawarma,5,302,0.0,0,1510,1510,831,679,Lunch,Delivered,EasyPaisa,4.5
ORD-1647,Apr,Lahore,Model Town,Spice Bazaar,Desi,Saag Gosht,4,391,0.0,49,1564,1613,860,753,Dinner,Cancelled,Debit Card,
ORD-1648,Apr,Lahore,Model Town,Haveli Restaurant,Pizza,Pepperoni Pizza,4,742,0.15,0,2968,2523,1632,891,Late Night,Delivered,EasyPaisa,3.0
ORD-1649,Apr,Lahore,Clifton,McDonald's Gulberg,Shawarma,Spicy Shawarma,1,271,0.1,79,271,323,149,174,Lunch,Delivered,JazzCash,4.0
ORD-1650,Apr,Lahore,Johar Town,Lahori Chargha,Karahi,Mutton Karahi,5,947,0.15,99,4735,4124,2604,1520,Breakfast,Delivered,JazzCash,4.0
ORD-1651,Apr,Lahore,Iqbal Town,Waris Nihari,Desi,Haleem,3,446,0.0,49,1338,1387,736,651,Lunch,Delivered,JazzCash,5.0
ORD-1652,Apr,Lahore,Model Town,Spice Bazaar,Pizza,BBQ Pizza,2,893,0.0,0,1786,1786,982,804,Dinner,Delivered,Credit Card,3.5
ORD-1653,Apr,Lahore,Johar Town,Pak Tea House,Shawarma,Beef Shawarma,4,243,0.0,79,972,1051,535,516,Dinner,Cancelled,Credit Card,
ORD-1654,Apr,Lahore,Gulberg,Charcoal Grill,Desi,Haleem,1,429,0.1,0,429,386,236,150,Lunch,Delivered,Cash on Delivery,4.5
ORD-1655,Apr,Lahore,Johar Town,Hussain Chowk Paye,Desi,Aloo Gosht,3,307,0.15,49,921,832,507,325,Late Night,Delivered,Cash on Delivery,4.5
ORD-1656,Apr,Lahore,Gulberg,Hussain Chowk Paye,Pizza,Fajita Pizza,2,921,0.1,99,1842,1757,1013,744,Breakfast,Delivered,Cash on Delivery,5.0
ORD-1657,Apr,Lahore,DHA,Andaaz,Desi,Daal Makhni,2,424,0.0,0,848,848,466,382,Lunch,Delivered,Debit Card,4.0
ORD-1658,Apr,Lahore,Model Town,Charcoal Grill,Dessert,Ras Malai,2,236,0.15,79,472,480,260,220,Dinner,Delivered,EasyPaisa,3.5
ORD-1659,Apr,Lahore,Wapda Town,Cuckoo's Den,Dessert,Kheer,1,201,0.2,99,201,260,111,149,Breakfast,Cancelled,Debit Card,
ORD-1660,Apr,Lahore,Clifton,Hussain Chowk Paye,Broast,Broast Deal,2,580,0.0,0,1160,1160,638,522,Breakfast,Cancelled,Debit Card,
ORD-1661,Apr,Lahore,Garden Town,Spice Bazaar,Dessert,Zarda,5,214,0.0,0,1070,1070,588,482,Breakfast,Delivered,Debit Card,5.0
ORD-1662,Apr,Lahore,Clifton,Charcoal Grill,Karahi,Mutton Karahi,5,802,0.2,0,4010,3208,2206,1002,Breakfast,Delivered,Debit Card,4.0
ORD-1663,Apr,Lahore,Clifton,Butt Karahi,Dessert,Kheer,1,207,0.0,79,207,286,114,172,Lunch,Delivered,Credit Card,4.5
ORD-1664,Apr,Lahore,Gulberg,Andaaz,Biryani,Prawn Biryani,5,424,0.2,99,2120,1795,1166,629,Late Night,Delivered,Cash on Delivery,4.0
ORD-1665,Apr,Lahore,Garden Town,Yum! Lahore,Burger,Double Patty Burger,1,478,0.0,49,478,527,263,264,Dinner,Delivered,Credit Card,3.5
ORD-1666,Apr,Lahore,DHA,Hussain Chowk Paye,Dessert,Kheer,2,254,0.1,0,508,457,279,178,Late Night,Delivered,Cash on Delivery,3.5
ORD-1667,Apr,Lahore,Garden Town,Spice Bazaar,Dessert,Ras Malai,2,227,0.15,0,454,386,250,136,Late Night,Delivered,JazzCash,3.5
ORD-1668,Apr,Lahore,Bahria Town,Pak Tea House,Karahi,White Karahi,5,1096,0.2,0,5480,4384,3014,1370,Dinner,Cancelled,Debit Card,
ORD-1669,Apr,Lahore,DHA,Yum! Lahore,Desi,Haleem,2,310,0.15,49,620,576,341,235,Late Night,Delivered,Credit Card,3.5
ORD-1670,Apr,Lahore,Johar Town,Haveli Restaurant,Dessert,Kheer,2,218,0.0,49,436,485,240,245,Dinner,Delivered,JazzCash,3.0
ORD-1671,Apr,Lahore,Garden Town,Cuckoo's Den,Karahi,Chicken Karahi,3,998,0.15,49,2994,2594,1647,947,Lunch,Cancelled,Debit Card,
ORD-1672,Apr,Lahore,Model Town,Pak Tea House,Nihari,Beef Nihari,2,499,0.0,79,998,1077,549,528,Late Night,Delivered,JazzCash,4.5
ORD-1673,Apr,Lahore,DHA,Cafe Aylanto,Desi,Saag Gosht,2,348,0.15,99,696,691,383,308,Lunch,Delivered,Debit Card,4.0
ORD-1674,Apr,Lahore,Gulberg,Bundu Khan Lahore,Shawarma,Beef Shawarma,2,306,0.1,0,612,551,337,214,Dinner,Delivered,JazzCash,3.5
ORD-1675,Apr,Lahore,Bahria Town,Charcoal Grill,Dessert,Kheer,1,192,0.0,99,192,291,106,185,Dinner,Delivered,Credit Card,5.0
ORD-1676,Apr,Lahore,Johar Town,Cafe Aylanto,Nihari,Beef Nihari,4,439,0.0,99,1756,1855,966,889,Breakfast,Delivered,JazzCash,4.0
ORD-1677,May,Lahore,Cantt,Salt'n Pepper,Shawarma,Mayo Shawarma,5,259,0.0,79,1295,1374,712,662,Breakfast,Delivered,JazzCash,4.5
ORD-1678,May,Lahore,Iqbal Town,Spice Bazaar,Shawarma,Beef Shawarma,5,319,0.0,79,1595,1674,877,797,Late Night,Delivered,JazzCash,3.0
ORD-1679,May,Lahore,Garden Town,Andaaz,Nihari,Special Nihari,5,442,0.0,99,2210,2309,1216,1093,Lunch,Delivered,Debit Card,4.5
ORD-1680,May,Lahore,DHA,Charcoal Grill,BBQ,Boti Kabab,1,1199,0.2,79,1199,1038,659,379,Breakfast,Cancelled,EasyPaisa,
ORD-1681,May,Lahore,Garden Town,Bundu Khan Lahore,Nihari,Mutton Nihari,1,411,0.15,49,411,398,226,172,Dinner,Cancelled,JazzCash,
ORD-1682,May,Lahore,Johar Town,Bundu Khan Lahore,Shawarma,Spicy Shawarma,4,336,0.2,99,1344,1174,739,435,Lunch,Delivered,EasyPaisa,3.0
ORD-1683,May,Lahore,Bahria Town,Yum! Lahore,Shawarma,Mayo Shawarma,1,283,0.0,99,283,382,156,226,Breakfast,Delivered,EasyPaisa,4.0
ORD-1684,May,Lahore,Gulberg,Bundu Khan Lahore,Dessert,Ras Malai,5,176,0.2,99,880,803,484,319,Late Night,Delivered,EasyPaisa,3.5
ORD-1685,May,Lahore,Gulberg,Spice Bazaar,Shawarma,Beef Shawarma,3,238,0.2,0,714,571,393,178,Lunch,Delivered,Credit Card,5.0
ORD-1686,May,Lahore,Cantt,Spice Bazaar,Dessert,Zarda,4,223,0.0,0,892,892,491,401,Dinner,Delivered,Cash on Delivery,4.0
ORD-1687,May,Lahore,Gulberg,McDonald's Gulberg,Biryani,Beef Biryani,5,320,0.1,79,1600,1519,880,639,Dinner,Cancelled,Credit Card,
ORD-1688,May,Lahore,Iqbal Town,Salt'n Pepper,Burger,Zinger Burger,5,513,0.15,99,2565,2279,1411,868,Breakfast,Cancelled,Cash on Delivery,
ORD-1689,May,Lahore,Wapda Town,Yum! Lahore,Shawarma,Spicy Shawarma,1,240,0.0,49,240,289,132,157,Dinner,Cancelled,Debit Card,
ORD-1690,May,Lahore,Bahria Town,Bundu Khan Lahore,BBQ,Boti Kabab,1,1300,0.0,99,1300,1399,715,684,Dinner,Delivered,JazzCash,3.5
ORD-1691,May,Lahore,Cantt,Cafe Aylanto,Shawarma,Mayo Shawarma,1,286,0.1,99,286,356,157,199,Lunch,Cancelled,Credit Card,
ORD-1692,May,Lahore,Johar Town,Hussain Chowk Paye,BBQ,Mix BBQ Platter,2,1534,0.2,0,3068,2454,1687,767,Lunch,Delivered,EasyPaisa,3.5
ORD-1693,May,Lahore,Johar Town,McDonald's Gulberg,Karahi,Chicken Karahi,3,1064,0.2,79,3192,2633,1756,877,Lunch,Delivered,EasyPaisa,5.0
ORD-1694,May,Lahore,Johar Town,Lahori Chargha,Karahi,White Karahi,2,1129,0.0,0,2258,2258,1242,1016,Breakfast,Delivered,Cash on Delivery,4.0
ORD-1695,May,Lahore,Model Town,Cuckoo's Den,BBQ,Seekh Kabab,2,1182,0.2,0,2364,1891,1300,591,Breakfast,Cancelled,JazzCash,
ORD-1696,May,Lahore,Iqbal Town,Haveli Restaurant,Nihari,Beef Nihari,5,482,0.15,99,2410,2148,1326,822,Lunch,Cancelled,JazzCash,
ORD-1697,May,Lahore,Gulberg,Charcoal Grill,Biryani,Prawn Biryani,4,435,0.0,0,1740,1740,957,783,Late Night,Delivered,Credit Card,5.0
ORD-1698,May,Lahore,Garden Town,Haveli Restaurant,Pizza,Chicken Tikka Pizza,5,742,0.0,79,3710,3789,2041,1748,Breakfast,Cancelled,EasyPaisa,
ORD-1699,May,Lahore,Wapda Town,Lahori Chargha,Broast,Full Broast,4,646,0.15,79,2584,2275,1421,854,Breakfast,Delivered,EasyPaisa,4.0
ORD-1700,May,Lahore,Model Town,Charcoal Grill,Biryani,Chicken Biryani,4,372,0.15,79,1488,1344,818,526,Lunch,Delivered,Debit Card,4.0
ORD-1701,May,Lahore,Iqbal Town,Bundu Khan Lahore,Dessert,Zarda,5,255,0.0,49,1275,1324,701,623,Breakfast,Cancelled,JazzCash,
ORD-1702,May,Lahore,Garden Town,Lahori Chargha,Biryani,Beef Biryani,4,422,0.15,49,1688,1484,928,556,Breakfast,Delivered,Cash on Delivery,5.0
ORD-1703,May,Lahore,Model Town,Butt Karahi,Broast,Half Broast,5,686,0.0,79,3430,3509,1887,1622,Dinner,Cancelled,Credit Card,
ORD-1704,May,Lahore,Johar Town,Lahori Chargha,Biryani,Beef Biryani,3,316,0.2,79,948,837,521,316,Breakfast,Delivered,EasyPaisa,4.5
ORD-1705,May,Lahore,Wapda Town,Cafe Aylanto,Karahi,Chicken Karahi,1,897,0.1,49,897,856,493,363,Dinner,Delivered,JazzCash,4.0
ORD-1706,May,Lahore,Garden Town,Pak Tea House,Pizza,Pepperoni Pizza,3,777,0.1,79,2331,2177,1282,895,Breakfast,Delivered,EasyPaisa,3.5
ORD-1707,May,Lahore,Wapda Town,Lahori Chargha,Desi,Saag Gosht,4,335,0.0,79,1340,1419,737,682,Breakfast,Delivered,Debit Card,5.0
ORD-1708,May,Lahore,Bahria Town,Yum! Lahore,Desi,Haleem,3,415,0.1,49,1245,1170,685,485,Breakfast,Delivered,Cash on Delivery,4.5
ORD-1709,May,Lahore,Iqbal Town,Charcoal Grill,Biryani,Mutton Biryani,4,432,0.1,99,1728,1654,950,704,Dinner,Delivered,JazzCash,4.0
ORD-1710,May,Lahore,Bahria Town,Andaaz,Burger,Double Patty Burger,3,420,0.15,0,1260,1071,693,378,Breakfast,Delivered,Debit Card,4.5
ORD-1711,May,Lahore,Iqbal Town,Hussain Chowk Paye,Pizza,Fajita Pizza,3,683,0.15,99,2049,1841,1127,714,Late Night,Delivered,JazzCash,4.5
ORD-1712,May,Lahore,Johar Town,Butt Karahi,Dessert,Kheer,5,177,0.0,49,885,934,487,447,Late Night,Delivered,JazzCash,4.5
ORD-1713,May,Lahore,Clifton,Butt Karahi,Desi,Aloo Gosht,1,323,0.1,79,323,370,178,192,Late Night,Delivered,Credit Card,3.5
ORD-1714,May,Lahore,Garden Town,Hussain Chowk Paye,Biryani,Mutton Biryani,5,326,0.1,99,1630,1566,897,669,Late Night,Cancelled,JazzCash,
ORD-1715,May,Lahore,DHA,Andaaz,Pizza,Fajita Pizza,3,830,0.0,79,2490,2569,1370,1199,Late Night,Delivered,Debit Card,4.5
ORD-1716,May,Lahore,Model Town,Salt'n Pepper,Karahi,Beef Karahi,4,888,0.1,79,3552,3276,1954,1322,Lunch,Delivered,JazzCash,3.5
ORD-1717,May,Lahore,Bahria Town,Andaaz,Burger,Crispy Burger,4,453,0.0,99,1812,1911,997,914,Lunch,Cancelled,Credit Card,
ORD-1718,May,Lahore,Iqbal Town,Butt Karahi,Dessert,Gulab Jamun,4,223,0.15,0,892,758,491,267,Dinner,Delivered,JazzCash,4.5
ORD-1719,May,Lahore,Clifton,Cafe Aylanto,Burger,Smash Burger,5,519,0.2,49,2595,2125,1427,698,Lunch,Delivered,JazzCash,4.5
ORD-1720,May,Lahore,Wapda Town,Waris Nihari,Pizza,BBQ Pizza,2,798,0.2,79,1596,1356,878,478,Lunch,Cancelled,Debit Card,
ORD-1721,May,Lahore,Bahria Town,Hussain Chowk Paye,Karahi,Chicken Karahi,1,1012,0.0,49,1012,1061,557,504,Lunch,Delivered,Debit Card,4.5
ORD-1722,May,Lahore,Cantt,Pak Tea House,Biryani,Prawn Biryani,4,390,0.0,79,1560,1639,858,781,Breakfast,Delivered,Credit Card,3.5
ORD-1723,May,Lahore,Clifton,Cuckoo's Den,Nihari,Special Nihari,3,444,0.0,49,1332,1381,733,648,Lunch,Cancelled,JazzCash,
ORD-1724,May,Lahore,DHA,Cuckoo's Den,Burger,Zinger Burger,4,560,0.0,79,2240,2319,1232,1087,Breakfast,Delivered,Debit Card,4.0
ORD-1725,May,Lahore,Gulberg,Yum! Lahore,Biryani,Chicken Biryani,3,313,0.0,49,939,988,516,472,Late Night,Delivered,Debit Card,3.5
ORD-1726,May,Lahore,Johar Town,Salt'n Pepper,Broast,Full Broast,5,693,0.15,79,3465,3024,1906,1118,Lunch,Cancelled,Credit Card,
ORD-1727,May,Lahore,Clifton,Bundu Khan Lahore,Broast,Full Broast,4,664,0.0,99,2656,2755,1461,1294,Breakfast,Cancelled,EasyPaisa,
ORD-1728,May,Lahore,Garden Town,Waris Nihari,Burger,Crispy Burger,4,438,0.0,99,1752,1851,964,887,Lunch,Delivered,EasyPaisa,4.0
ORD-1729,May,Lahore,Garden Town,Charcoal Grill,Desi,Aloo Gosht,3,452,0.1,79,1356,1299,746,553,Late Night,Delivered,JazzCash,5.0
ORD-1730,May,Lahore,Gulberg,Haveli Restaurant,Dessert,Gulab Jamun,2,233,0.0,79,466,545,256,289,Dinner,Delivered,Credit Card,4.0
ORD-1731,May,Lahore,Gulberg,Lahori Chargha,Pizza,BBQ Pizza,1,959,0.0,99,959,1058,527,531,Late Night,Delivered,Cash on Delivery,4.0
ORD-1732,May,Lahore,Gulberg,Hussain Chowk Paye,Desi,Daal Makhni,2,447,0.1,79,894,884,492,392,Lunch,Delivered,EasyPaisa,4.0
ORD-1733,May,Lahore,Model Town,Haveli Restaurant,Dessert,Ras Malai,5,224,0.0,0,1120,1120,616,504,Breakfast,Delivered,Cash on Delivery,4.5
ORD-1734,May,Lahore,Gulberg,Waris Nihari,BBQ,Seekh Kabab,5,1448,0.0,49,7240,7289,3982,3307,Dinner,Cancelled,Debit Card,
ORD-1735,May,Lahore,Johar Town,Waris Nihari,Dessert,Gulab Jamun,5,177,0.0,0,885,885,487,398,Lunch,Delivered,JazzCash,4.5
ORD-1736,May,Lahore,Johar Town,Andaaz,Burger,Double Patty Burger,5,420,0.0,49,2100,2149,1155,994,Lunch,Delivered,JazzCash,3.5
ORD-1737,May,Lahore,Johar Town,Pak Tea House,Biryani,Mutton Biryani,1,440,0.0,99,440,539,242,297,Breakfast,Delivered,Credit Card,4.0
ORD-1738,May,Lahore,Cantt,McDonald's Gulberg,Biryani,Prawn Biryani,3,338,0.0,99,1014,1113,558,555,Lunch,Delivered,Debit Card,5.0
ORD-1739,May,Lahore,Model Town,Yum! Lahore,Desi,Haleem,1,316,0.0,99,316,415,174,241,Breakfast,Cancelled,Debit Card,
ORD-1740,May,Lahore,DHA,Yum! Lahore,Dessert,Zarda,5,183,0.1,79,915,902,503,399,Dinner,Delivered,EasyPaisa,3.0
ORD-1741,May,Lahore,Bahria Town,Haveli Restaurant,Desi,Saag Gosht,3,446,0.0,79,1338,1417,736,681,Late Night,Cancelled,Credit Card,
ORD-1742,May,Lahore,Clifton,Haveli Restaurant,Dessert,Ras Malai,3,186,0.0,99,558,657,307,350,Dinner,Delivered,Debit Card,4.0
ORD-1743,May,Lahore,Gulberg,Cuckoo's Den,Shawarma,Mayo Shawarma,5,331,0.0,49,1655,1704,910,794,Breakfast,Delivered,JazzCash,4.5
ORD-1744,May,Lahore,Gulberg,Haveli Restaurant,Burger,Crispy Burger,4,409,0.0,99,1636,1735,900,835,Lunch,Delivered,Credit Card,4.5
ORD-1745,May,Lahore,Johar Town,Lahori Chargha,Nihari,Special Nihari,1,478,0.0,99,478,577,263,314,Lunch,Delivered,JazzCash,4.5
ORD-1746,May,Lahore,Model Town,Hussain Chowk Paye,Karahi,Chicken Karahi,5,854,0.2,79,4270,3495,2348,1147,Late Night,Delivered,Credit Card,3.0
ORD-1747,May,Lahore,Clifton,Haveli Restaurant,Shawarma,Spicy Shawarma,2,287,0.0,0,574,574,316,258,Dinner,Cancelled,JazzCash,
ORD-1748,May,Lahore,Iqbal Town,Waris Nihari,Desi,Saag Gosht,1,319,0.0,0,319,319,175,144,Breakfast,Delivered,Cash on Delivery,3.0
ORD-1749,May,Lahore,Garden Town,Pak Tea House,Burger,Zinger Burger,3,584,0.1,49,1752,1626,964,662,Late Night,Delivered,Debit Card,4.5
ORD-1750,May,Lahore,Wapda Town,Butt Karahi,Pizza,Fajita Pizza,2,819,0.1,49,1638,1523,901,622,Breakfast,Delivered,EasyPaisa,4.0
ORD-1751,May,Lahore,Iqbal Town,Salt'n Pepper,Biryani,Prawn Biryani,5,324,0.2,99,1620,1395,891,504,Lunch,Delivered,Debit Card,4.0
ORD-1752,May,Lahore,Garden Town,Pak Tea House,Nihari,Mutton Nihari,2,441,0.2,79,882,785,485,300,Late Night,Delivered,Credit Card,4.0
ORD-1753,May,Lahore,Bahria Town,McDonald's Gulberg,Pizza,Pepperoni Pizza,3,765,0.2,0,2295,1836,1262,574,Breakfast,Delivered,Cash on Delivery,4.5
ORD-1754,May,Lahore,Cantt,Cuckoo's Den,Karahi,Mutton Karahi,2,839,0.15,99,1678,1525,923,602,Dinner,Delivered,Cash on Delivery,4.0
ORD-1755,May,Lahore,Iqbal Town,Cuckoo's Den,Karahi,White Karahi,1,1067,0.15,49,1067,956,587,369,Late Night,Delivered,EasyPaisa,5.0
ORD-1756,May,Lahore,Iqbal Town,Bundu Khan Lahore,Dessert,Zarda,5,181,0.0,49,905,954,498,456,Dinner,Delivered,Cash on Delivery,3.0
ORD-1757,May,Lahore,Clifton,Butt Karahi,Dessert,Gulab Jamun,1,186,0.0,79,186,265,102,163,Breakfast,Delivered,Credit Card,4.5
ORD-1758,May,Lahore,Johar Town,Andaaz,Nihari,Nalli Nihari,4,424,0.0,99,1696,1795,933,862,Late Night,Delivered,Credit Card,3.0
ORD-1759,May,Lahore,Wapda Town,Waris Nihari,Nihari,Nalli Nihari,2,451,0.0,49,902,951,496,455,Lunch,Delivered,EasyPaisa,5.0
ORD-1760,May,Lahore,Gulberg,McDonald's Gulberg,Karahi,Mutton Karahi,4,1115,0.0,49,4460,4509,2453,2056,Dinner,Delivered,JazzCash,4.0
ORD-1761,May,Lahore,Johar Town,Waris Nihari,Broast,Full Broast,2,577,0.2,99,1154,1022,635,387,Lunch,Delivered,Cash on Delivery,5.0
ORD-1762,May,Lahore,Bahria Town,Bundu Khan Lahore,Pizza,Pepperoni Pizza,3,727,0.1,79,2181,2042,1200,842,Dinner,Cancelled,Debit Card,
ORD-1763,May,Lahore,Iqbal Town,Charcoal Grill,Broast,3 Pcs Broast,5,609,0.0,99,3045,3144,1675,1469,Late Night,Delivered,Credit Card,5.0
